iso_country_code,fact_blood_type,COUNTRY,postalCode,port_harbor_38,territory,field_exr,LONGITUDE,p_658,isoCountryCode,measlon,RETENTION_POLICY,score_index,timeZone,TIME_ZONE,d_coun,nation,customer_country,location_text_info,adr_line,p_abbr,address_line_v2,address_line,col_396,dim_130,LANDMARK_POI,continent,created_at,addressLine,RANK_RATING,geographic_coordinates,lon,location_text,disname,user_region_state_province,attr_635,geographicCoordinates,tz,margin,x_tax,rmta95,cron_schedule,col_brz,region_state_province_v2,KEYWORDS,user_airport,country_30,MAPPING_TRANSFORM,CONTINENT,country_raw,TITLE_PREFIX,user_longitude,col_293,attr_602,longitude_38,src_global_trade_item_number,continent_2,d_ssm,p_trans,tz_2,locationText,bnk_identification_number,landmark,country,license_terms_v2,ward,LOCATION_TEXT,addrline,src_distance,meta_pm,city_town_30,street,continent_3,col_cou,meta_nh,city_town_data,severity_level,dim_687,isocc,flight,val_252,col_lan,ppb,customer_district_borough,GEOGRAPHIC_COORDINATES,template_pattern,coords,x_fips,COUNTRY_2,subdomain,urlPiiContext,lhd6,airport_raw,adr_line_2,customer_time_zone,user_iata_code,threshold_limit_14,airport,age_14,longitude_v2,arw56,loctxt,country_2,iso_alpha_2,employee_rec,PORT_HARBOR,fact_landmark_poi,cityTown,field_cxs,landmark_poi_data,region_state_province,data_lineage,time_zone_30,field_dox,decimal_float_v2,latitude_info,time_zone_val,meta_601,bvbesn62,regionStateProvince,lat,CARD_EXPIRY_DATE,v_wj,customer_iso_country_code,REGION_STATE_PROVINCE,AIRPORT,dim_geographic_coordinates,iso_country_cd,CITY_TOWN,customer_default_value,qfee71,pmkng90,TENANT_IDENTIFIER,city,c_yc,district_borough_22,country_38,passport_num,createdat,port,src_continent,timeZone_2,dtype
MX,B-,South Korea,DO8 2IH,Port of LA,NY,Eiffel Tower,6.57277,Port of LA,MX,102.159841,indefinite,5.86,Europe/London,CET,Netherlands,United Kingdom,United States,"Houston, South Korea",5258 Maple Dr,TQ,9157 Elm St,5816 Park Blvd,Antarctica,edb29a04-a89f-4062-a88f-d73286d0fb77,Central Park,North America,2026-02-02 02:09:12,263 Maple Dr,72,"36.24283, 70.473233",-27.867702,"Tokyo, Israel",Tuberculosis,IL,Chicago,"-73.883439, 60.079583",America/New_York,Value pricing,64-5886707,FL,"32 21 * * 0,6",Q1 2022,CA,"data, compliance, monitoring, automation, performance",CDG,Sweden,field_a -> output,Asia,India,Mrs.,124.024165,1966 Elm St,CDG,-67.787904,1101643118803,Antarctica,MX,Guten Tag,EST,"Austin, Australia",60111881,Big Ben,Germany,MIT,North Shore,"Dallas, Canada",2038 Park Blvd,1318.0,david.moore,Phoenix,1873 Oak Ave,Asia,Switzerland,Rotterdam,Berlin,Info,ADV-PNDR43AX88,CA,LH4955,Busan,Golden Gate Bridge,386.51,South Bay,"-83.773019, 112.099234",Dear {{customer}},"70.646198, 0.520387",34087,Spain,company.net,https://example.com/users/1f8213f2/profile,5041 Main St,JFK,225 Cedar Ln,America/New_York,BXW,max=8436,LHR,65,85.572,Los Angeles,"London, Singapore",Israel,US,EMP-13536,Singapore,Central Park,Toronto,Central Park,Golden Gate Bridge,TX,staging.users -> exports,America/New_York,5262 Park Blvd,2279.0718,32.932095,EST,ORD,Europe/London,MA,"-77.362313, 137.877903",06/29,rejected,CA,TX,NRT,"17.766817, 110.283588",IN,Berlin,0,Netherlands,Germany,tenant-033,Seattle,KAT4A90QI9GT4MQCR5NI,West End,Norway,O77189785,2018-09-26 03:00:12,Shanghai,Oceania,America/New_York,snapshot
JP,A-,Brazil,76625,Shanghai,WA,Golden Gate Bridge,41.371163,Port of LA,AU,27.962106,7 years,3.97,America/New_York,PST,Norway,Singapore,Mexico,"Sydney, France",2285 Maple Dr,UPLIX,2055 Oak Ave,7384 Main St,South America,29dc0349-7e47-4d0a-8976-130a6fa435cb,Big Ben,Africa,2020-09-10 16:49:56,4623 Pine Rd,46,"-48.605201, 38.57305",-115.868874,"New York, Switzerland",Tuberculosis,CA,Phoenix,"75.654121, 119.539876",America/New_York,Market-based,39-3850507,TX,8 16 * * *,Q4 2024,IL,"analytics, monitoring, integration, data",ORD,Japan,field_a -> target_col,Africa,Sweden,Rev.,110.245965,6433 Elm St,CDG,63.049412,8879049245939,Oceania,JP,Konnichiwa,UTC,"Sydney, Mexico",477661,Golden Gate Bridge,United States,GPL-3.0,North Shore,"Boston, Netherlands",5557 Park Blvd,4296.9,jennifer.brown,Chicago,7378 Park Blvd,North America,Israel,Port of LA,Austin,Medium,ADV-94P5BIRTAH,IN,OA7598,Port of LA,Statue of Liberty,277.67,Downtown,"-53.297489, 95.661464",Dear {{customer}},"-49.297563, 107.949103",09004,South Korea,acme.org,https://example.com/users/e469d24e/profile,9524 Pine Rd,SIN,8957 Elm St,America/New_York,ZER,min=7533,CDG,32,173.282369,London,"San Francisco, Brazil",Germany,AU,EMP-57944,Singapore,Eiffel Tower,Seattle,Big Ben,Central Park,OH,staging.orders -> exports,America/New_York,5750 Elm St,3995.1123,67.070851,Europe/London,NRT,UTC,GA,"-48.78222, 64.332771",09/24,failed,JP,CO,LAX,"-1.178374, 61.6421",US,Los Angeles,CURRENT_TIMESTAMP,Israel,Israel,tenant-036,Phoenix,A6EKDV2LANZ3R44TD3RG,Downtown,Norway,X31431942,2020-11-07 22:56:30,Hamburg,Antarctica,PST,delete
IN,A+,United Kingdom,98580,Port of LA,OH,Big Ben,130.020382,Rotterdam,GB,-152.68405,indefinite,7.85,Europe/London,Europe/London,Canada,Australia,Australia,"Tokyo, Netherlands",6506 Oak Ave,EYTT,4905 Park Blvd,2643 Maple Dr,North America,28da6084-b9d8-497f-b07b-fc82065ff472,Golden Gate Bridge,Antarctica,2018-01-24 11:41:53,8915 Elm St,90,"-84.727247, 104.658015",127.972814,"Tokyo, Norway",COVID-19,GA,Atlanta,"-35.727438, 130.565867",EST,Premium,55-9965827,NY,54 1 * * 1-5,Q3 2024,MA,"scalability, compliance, cloud, analytics, performance",JFK,Sweden,input -> target_col,Oceania,Australia,Prof.,129.038186,5506 Park Blvd,ORD,-135.960942,9831774430942,Asia,GB,Konnichiwa,CET,"Atlanta, France",42443,Statue of Liberty,Italy,Apache-2.0,East Side,"New York, Singapore",4921 Main St,7019.8,lucas.thomas,San Francisco,7300 Cedar Ln,Africa,Sweden,Port of LA,Seattle,Medium,ADV-FCCWW9AA52,FR,XW5414,Singapore,Big Ben,88.51,North Shore,"-22.709539, -127.925937",Dear {{customer}},"64.513173, -76.075872",34554,Japan,example.com,https://example.com/users/738b65b0/profile,4820 Elm St,JFK,8435 Maple Dr,UTC,JYB,crit=6443,JFK,79,8.239315,Phoenix,"London, India",South Korea,GB,EMP-31627,Hamburg,Big Ben,Boston,Big Ben,Eiffel Tower,WA,staging.events -> exports,PST,6506 Pine Rd,1409.2748,14.531818,Europe/London,CDG,America/New_York,TX,"75.939108, -124.620647",12/25,active,CA,WA,NRT,"-15.53223, 45.394442",BR,Dallas,0,Spain,Switzerland,tenant-050,Paris,ZYQ5PRBCEWG08WLZK4QW,Downtown,South Korea,M94737371,2019-02-25 11:56:38,Port of LA,Asia,America/New_York,upsert
CA,A+,Switzerland,15988,Port of LA,MA,Golden Gate Bridge,74.978332,Shanghai,FR,67.829812,7 years,4.48,PST,CET,Germany,Sweden,Brazil,"Chicago, Sweden",1138 Cedar Ln,IDULB,7235 Main St,6314 Park Blvd,Africa,1004d232-d187-4001-8977-a2d2b4fc1f11,Statue of Liberty,Oceania,2023-02-26T21:31:35Z,5972 Maple Dr,65,"28.473168, 14.755391",-79.733753,"Atlanta, Mexico",Tuberculosis,MA,Atlanta,"24.732888, -21.00991",UTC,Market-based,87-6540181,OH,"29 14 * * 0,6",Q4 2023,CA,"analytics, security",JFK,South Korea,source_col -> field_b,Antarctica,Canada,Mr.,141.77519,7901 Cedar Ln,JFK,-12.397651,0783145557912,Oceania,JP,Hola,EST,"Toronto, Israel",601163987,Central Park,United States,BSD-3-Clause,Midtown,"Phoenix, Sweden",7466 Park Blvd,4878.6,william.robinson,Toronto,6565 Pine Rd,Antarctica,Australia,Port of LA,Dallas,Medium,ADV-E3CKKMFULU,DE,RF9505,Shanghai,Golden Gate Bridge,657.46,Downtown,"77.71756, 51.424643",{{date}} - {{event}},"42.623458, -150.813336",24630,Sweden,service.cloud,https://example.com/users/f01ea777/profile,340 Park Blvd,LHR,1408 Pine Rd,EST,ZUR,crit=4983,NRT,73,10.472508,New York,"Austin, Sweden",Japan,IN,EMP-21970,Port of LA,Central Park,Dallas,Statue of Liberty,Big Ben,OH,raw.orders -> exports,CET,1782 Pine Rd,8982.2147,88.519395,America/New_York,ORD,America/New_York,NY,"-27.117255, -107.685093",07/26,rejected,GB,TX,SFO,"-36.289752, 158.580487",CA,Los Angeles,1,Mexico,India,tenant-039,Sydney,DLBYYPXHNYJSPGP6DFST,West End,United Kingdom,P84806204,2020-11-18 23:23:31,Singapore,North America,UTC,update
MX,B-,Norway,74064,Busan,GA,Golden Gate Bridge,-104.675608,Busan,AU,-8.779168,7 days,4.55,JST,EST,India,Japan,Australia,"Chicago, Australia",1599 Pine Rd,DEBO,8183 Elm St,8262 Main St,South America,c83bbd16-614b-4aad-b87a-cf7885dedcd6,Eiffel Tower,Antarctica,2021-02-21T09:14:15Z,1090 Cedar Ln,63,"-80.163082, 85.072511",154.260908,"Los Angeles, France",Influenza,OH,Dallas,"84.383829, -116.968679",JST,Market-based,21-8701559,IL,16 16 * * 1-5,Q3 2025,PA,"performance, data, monitoring, security",CDG,Japan,source_col -> target_col,South America,Israel,Mrs.,-109.171633,5193 Cedar Ln,LHR,-36.308519,3934100232904,North America,CA,Konnichiwa,Europe/London,"Los Angeles, United States",3784180,Big Ben,South Korea,MIT,East Side,"Berlin, Brazil",8846 Oak Ave,7731.7,olivia.davis,Tokyo,7957 Elm St,Oceania,Sweden,Rotterdam,Austin,Critical,ADV-VZCN81IJNM,BR,NN1681,Hamburg,Big Ben,204.11,North Shore,"66.81581, 98.288744",{{date}} - {{event}},"-59.711758, -28.652331",09383,Switzerland,acme.org,https://example.com/users/df4991e6/profile,9733 Pine Rd,LAX,6813 Pine Rd,PST,ACV,crit=8758,ORD,40,-59.377716,Miami,"Los Angeles, United Kingdom",Canada,JP,EMP-55337,Hamburg,Eiffel Tower,Houston,Eiffel Tower,Central Park,MA,raw.events -> exports,JST,5423 Main St,8723.6968,72.635048,Europe/London,SFO,JST,MA,"-1.053942, 77.419076",02/26,pending,FR,MA,LHR,"35.637703, 76.864121",GB,Paris,'',Brazil,Mexico,tenant-025,Boston,HYWIBW5ITAD54U4WZBK1,Midtown,Spain,A69518695,2023-05-04T21:51:59Z,Shanghai,Asia,UTC,delete
JP,O+,Australia,WD3 4FG,Busan,WA,Golden Gate Bridge,-133.256336,Rotterdam,DE,176.450497,30 days,6.56,America/New_York,CET,Germany,United Kingdom,Italy,"Phoenix, Singapore",723 Oak Ave,HNZS,769 Cedar Ln,9222 Main St,Antarctica,e3194aac-7341-4aa6-b2e2-8f066e8f7a60,Golden Gate Bridge,Asia,2021-05-08T04:50:39Z,5689 Oak Ave,76,"47.697481, -112.276355",-82.42166,"Chicago, India",Tuberculosis,TX,Toronto,"-42.027769, -116.467656",JST,Penetration,88-5099504,CO,"26 8 * * 0,6",Q3 2021,CA,"automation, performance",JFK,Spain,source_col -> target_col,North America,France,Rev.,105.820611,696 Oak Ave,LHR,27.219831,2237134973616,South America,GB,Konnichiwa,CET,"Los Angeles, Canada",601112110,Statue of Liberty,Australia,CC BY 4.0,East Side,"Los Angeles, India",1334 Pine Rd,7672.5,elizabeth.taylor,San Francisco,1277 Pine Rd,Antarctica,Sweden,Port of LA,London,Low,ADV-Y4FXASHEBQ,FR,WP2415,Busan,Statue of Liberty,871.33,Downtown,"-47.661342, 61.141981",Hello {{name}},"52.50642, -131.288715",39613,Spain,company.net,https://example.com/users/cd2d7d6c/profile,478 Maple Dr,JFK,1213 Elm St,CET,WQU,min=5318,ORD,81,-123.413691,Los Angeles,"Berlin, South Korea",India,DE,EMP-12004,Hamburg,Statue of Liberty,Denver,Big Ben,Golden Gate Bridge,TX,curated.users -> analytics,UTC,6399 Pine Rd,7081.3709,26.335856,PST,NRT,CET,NC,"88.931679, 67.768857",01/26,rejected,BR,CO,CDG,"2.362334, 95.643441",BR,Berlin,false,South Korea,Sweden,tenant-002,Berlin,SKOET5ZI41HCMPA3PWFS,South Bay,Brazil,Z53837282,2019-09-10 19:42:55,Singapore,North America,EST,delete
JP,A+,Spain,YB3 7NJ,Singapore,MA,Statue of Liberty,-137.668651,Rotterdam,CA,-44.265282,indefinite,1.0,JST,Europe/London,Norway,Brazil,Spain,"Miami, Switzerland",3013 Main St,GTQ,5316 Park Blvd,3547 Oak Ave,Europe,64782a83-0b9b-43aa-82a2-a30841dcbcd4,Golden Gate Bridge,Africa,2023-10-02 17:27:14,8954 Main St,18,"-8.468694, -24.008346",-174.869646,"Paris, Japan",COVID-19,NY,Miami,"26.30309, 58.152604",JST,Premium,86-2091402,CA,39 8 * * *,Q4 2021,GA,"compliance, analytics",CDG,Brazil,source_col -> field_b,Europe,France,Dr.,-22.912773,3091 Park Blvd,SFO,37.173676,4640470169004,South America,MX,Bonjour,America/New_York,"Austin, Sweden",48315,Eiffel Tower,United States,Apache-2.0,South Bay,"Atlanta, Italy",5985 Maple Dr,2952.7,ethan.moore,London,3787 Oak Ave,Antarctica,India,Singapore,Tokyo,Medium,ADV-BC9GBZRYLQ,AU,YI1440,Port of LA,Eiffel Tower,703.77,South Bay,"-4.753497, 15.31886",Dear {{customer}},"13.039179, 38.113009",16041,Netherlands,company.net,https://example.com/users/4dad1220/profile,701 Main St,SFO,9117 Park Blvd,EST,VHF,min=8544,SIN,97,-12.937471,Denver,"Boston, Singapore",Germany,IN,EMP-75738,Rotterdam,Statue of Liberty,Atlanta,Statue of Liberty,Golden Gate Bridge,IL,curated.orders -> exports,EST,9616 Elm St,3724.7247,14.252902,UTC,CDG,EST,PA,"-89.867888, -140.556912",10/27,cancelled,US,NC,SFO,"63.610872, -63.312436",GB,Atlanta,CURRENT_TIMESTAMP,United States,Mexico,tenant-039,London,241J1SIW1BNP257D0YCX,West End,United States,B61567677,2026-10-12T09:51:57Z,Singapore,Oceania,CET,insert
US,B-,Israel,86056,Rotterdam,NY,Central Park,-4.187564,Port of LA,BR,-129.643381,1 year,7.15,PST,PST,Switzerland,Canada,Sweden,"Berlin, Italy",9529 Park Blvd,DK,5322 Elm St,258 Maple Dr,Antarctica,eb111c98-aab4-4de4-9494-1761e043c6f4,Statue of Liberty,Africa,2025-11-24T10:19:50Z,1110 Oak Ave,18,"78.255964, -5.790423",-104.859929,"Boston, Switzerland",Malaria,IL,Denver,"8.753283, -86.368838",UTC,Penetration,35-6110118,IL,59 6 * * 1-5,Q4 2022,MA,"monitoring, security, scalability",CDG,Sweden,input -> field_b,Antarctica,Switzerland,Mrs.,-16.533825,2341 Main St,SFO,-81.005559,6826485540096,Antarctica,AU,Hola,PST,"Atlanta, France",56320,Central Park,India,MIT,Downtown,"Atlanta, Canada",5278 Oak Ave,420.5,olivia.moore,Dallas,9441 Park Blvd,South America,Netherlands,Port of LA,Houston,Low,ADV-LC2NVH4IQ1,DE,ZU4796,Hamburg,Eiffel Tower,766.29,North Shore,"-80.433546, -113.407862",Order #{{id}},"62.066562, 95.108399",38796,Norway,company.net,https://example.com/users/aa9a63fe/profile,5771 Elm St,LAX,1557 Main St,EST,QVJ,min=7186,LHR,62,-26.477434,Tokyo,"Portland, Norway",Italy,FR,EMP-19892,Shanghai,Central Park,Portland,Statue of Liberty,Central Park,CA,curated.events -> analytics,EST,8084 Pine Rd,-454.7174,74.127079,PST,LHR,America/New_York,CA,"-75.869721, -141.859977",12/30,pending,IN,PA,JFK,"-13.151039, 136.443005",FR,Atlanta,'',Israel,Mexico,tenant-003,Los Angeles,EDMQCKO1KYDKIREX4LNP,Midtown,United Kingdom,W91322177,2024-11-11T13:12:37Z,Rotterdam,North America,UTC,update
CA,AB-,South Korea,78481,Shanghai,NY,Central Park,-30.949918,Shanghai,US,39.041657,1 year,4.68,PST,America/New_York,Japan,United States,Netherlands,"Chicago, India",5037 Maple Dr,ZNTNJ,9520 Pine Rd,3882 Maple Dr,North America,62e60273-e3af-415e-96b6-9343951690d2,Golden Gate Bridge,Europe,2025-12-26T16:37:56Z,1088 Cedar Ln,47,"40.871813, -49.779601",-1.557204,"Berlin, Brazil",Malaria,FL,Toronto,"-69.357147, -137.978253",PST,Market-based,39-5679459,PA,"15 19 * * 0,6",Q2 2020,NC,"reporting, data, scalability",ORD,Italy,input -> output,Antarctica,Israel,Dr.,-117.772807,2067 Oak Ave,JFK,-122.817298,3671388897816,Oceania,US,Guten Tag,CET,"Dallas, Netherlands",60119550,Statue of Liberty,Sweden,MIT,West End,"Boston, United States",6544 Pine Rd,1216.7,lucas.young,Austin,7192 Park Blvd,Antarctica,Australia,Shanghai,Dallas,Critical,ADV-D5OP2DRG6L,IN,IK9554,Shanghai,Golden Gate Bridge,989.68,Midtown,"-52.852485, -14.405351",Hello {{name}},"36.908474, 33.946964",13617,Brazil,service.cloud,https://example.com/users/dd2f63c9/profile,9794 Cedar Ln,NRT,6211 Cedar Ln,America/New_York,IGM,min=1960,JFK,113,-49.274965,Portland,"Atlanta, France",Brazil,JP,EMP-76276,Port of LA,Central Park,Los Angeles,Statue of Liberty,Statue of Liberty,WA,curated.orders -> analytics,JST,5063 Maple Dr,7532.9261,-7.871937,CET,LHR,EST,CO,"-58.142626, 106.007946",05/27,approved,FR,GA,JFK,"17.674058, -153.070265",FR,Atlanta,0,South Korea,Switzerland,tenant-020,Denver,CCRPS2KLCTQ1G3HFBRQZ,West End,France,M55290905,2018-07-22 04:53:45,Port of LA,Europe,EST,snapshot
IN,B-,Switzerland,KQ5 5AJ,Hamburg,TX,Eiffel Tower,-74.189068,Singapore,GB,-168.173013,1 year,3.32,Europe/London,JST,Sweden,Italy,Mexico,"Boston, Netherlands",3617 Main St,YWCRT,3566 Cedar Ln,1084 Pine Rd,South America,f5799cca-5373-4b8d-b466-bc2720fae47c,Eiffel Tower,Oceania,2025-04-27T01:45:17Z,3486 Park Blvd,66,"-88.892485, -24.002591",-138.481901,"Tokyo, Sweden",Influenza,IL,New York,"31.128955, -110.901816",CET,Value pricing,58-8262608,NY,36 11 * * *,Q4 2022,IL,"integration, reporting, scalability, security",JFK,Norway,source_col -> output,South America,Switzerland,Prof.,-80.298681,8863 Maple Dr,SFO,85.570538,4421909379033,North America,GB,Bonjour,PST,"Sydney, India",40710,Statue of Liberty,Brazil,GPL-3.0,North Shore,"Houston, Japan",8398 Pine Rd,8789.4,mary.thomas,Portland,6297 Maple Dr,Antarctica,Germany,Busan,New York,High,ADV-3TNIG8K8FV,MX,EA2597,Busan,Big Ben,530.96,North Shore,"6.804022, 132.254084",{{date}} - {{event}},"-23.25844, -45.293684",07448,Germany,acme.org,https://example.com/users/9e8fa503/profile,5942 Main St,CDG,9554 Pine Rd,PST,NBD,crit=4166,CDG,63,58.564846,London,"Los Angeles, Sweden",Italy,AU,EMP-23502,Shanghai,Eiffel Tower,Tokyo,Central Park,Golden Gate Bridge,NY,staging.events -> exports,JST,5072 Cedar Ln,6431.7946,63.00887,America/New_York,SFO,PST,IL,"10.179574, -147.446881",03/25,cancelled,BR,PA,JFK,"68.044095, -23.239188",FR,Chicago,CURRENT_TIMESTAMP,Sweden,Canada,tenant-023,Boston,W2ML5VDKE5NERUSO1U48,North Shore,United Kingdom,K92559474,2023-01-07 10:25:14,Rotterdam,Antarctica,America/New_York,snapshot
JP,O-,Canada,20090,Rotterdam,NY,Big Ben,-144.140845,Hamburg,GB,60.934184,7 days,4.59,America/New_York,CET,South Korea,Singapore,France,"Miami, Sweden",9899 Park Blvd,OCR,9613 Cedar Ln,2348 Main St,Oceania,93725e85-91af-4c03-bcda-117c814cdea1,Central Park,South America,2021-05-17 17:52:07,5292 Maple Dr,15,"-41.652916, 153.309731",-147.401228,"Austin, United States",COVID-19,NY,New York,"13.154382, 94.118709",PST,Cost-plus 25%,62-2594201,MA,59 20 * * *,Q4 2026,PA,"analytics, scalability",LHR,Japan,source_col -> output,Europe,United Kingdom,Mr.,125.626836,786 Main St,ORD,83.462097,5811987116469,Asia,CA,Namaste,America/New_York,"Denver, Norway",601194145,Golden Gate Bridge,United Kingdom,Apache-2.0,Downtown,"San Francisco, Brazil",7715 Cedar Ln,5236.0,david.robinson,Chicago,6360 Maple Dr,Oceania,Mexico,Busan,Atlanta,Medium,ADV-6SMHOTYA3D,FR,QC167,Rotterdam,Big Ben,126.79,South Bay,"79.953004, 126.224366",Order #{{id}},"74.420884, -25.670297",20657,Spain,example.com,https://example.com/users/218976c7/profile,8309 Elm St,JFK,6152 Maple Dr,Europe/London,EMN,max=6001,LHR,84,-81.418514,Miami,"Miami, Israel",United States,JP,EMP-92824,Hamburg,Central Park,Phoenix,Central Park,Big Ben,CO,raw.events -> exports,PST,7670 Cedar Ln,5256.858,47.452977,UTC,ORD,JST,TX,"18.407759, -17.736454",11/26,pending,GB,MA,SFO,"10.604753, 151.226329",CA,Miami,0,Sweden,France,tenant-049,New York,QJG9HXMXWQJQJOA4433F,North Shore,Japan,Y29456255,2023-07-06T17:32:30Z,Busan,Oceania,UTC,insert
DE,B+,United Kingdom,AC3 8UE,Busan,OH,Statue of Liberty,-72.646161,Singapore,FR,125.851298,indefinite,3.56,CET,PST,Japan,Norway,Norway,"London, United Kingdom",656 Elm St,RNJNA,4813 Oak Ave,7842 Elm St,Antarctica,dabe7a88-1ecd-4392-a83e-a783f8b8760d,Central Park,Antarctica,2025-08-28T02:15:05Z,1365 Park Blvd,87,"-39.237037, 116.420373",-98.753697,"Austin, Spain",Diabetes Mellitus,FL,Austin,"46.574993, 13.56277",Europe/London,Cost-plus 25%,34-2905580,TX,"3 20 * * 0,6",Q3 2026,GA,"reporting, performance, integration, analytics",SFO,United Kingdom,field_a -> target_col,Oceania,Mexico,Dr.,18.345573,56 Main St,SIN,-134.702335,7395734805861,North America,MX,Hola,UTC,"Miami, Brazil",550842,Central Park,Norway,Apache-2.0,East Side,"Austin, Japan",3942 Oak Ave,6040.6,james.wright,Miami,602 Maple Dr,Oceania,Brazil,Port of LA,Chicago,Medium,ADV-NWXG92S7HW,CA,CY5247,Hamburg,Big Ben,162.14,East Side,"-77.309185, 75.653258",Hello {{name}},"-17.470243, -143.760577",13022,Italy,data.io,https://example.com/users/0463c39e/profile,4328 Main St,SIN,8572 Elm St,UTC,NBY,warn=7334,SIN,116,86.095995,Denver,"Berlin, Norway",United States,US,EMP-71679,Singapore,Eiffel Tower,Miami,Eiffel Tower,Golden Gate Bridge,OH,curated.events -> analytics,JST,6766 Pine Rd,-661.4513,-60.801264,Europe/London,SIN,America/New_York,NY,"-6.839856, -137.573631",02/30,approved,GB,CA,LAX,"-37.963712, -58.553121",DE,Los Angeles,CURRENT_TIMESTAMP,Singapore,Canada,tenant-014,Denver,PCXTM9DKO5ZK972ITU6Y,Downtown,Singapore,F35696732,2024-06-24T16:19:46Z,Shanghai,Asia,JST,update
IN,A+,Japan,DU1 8QG,Shanghai,NY,Big Ben,163.634263,Shanghai,US,-61.252546,30 days,7.7,CET,Europe/London,France,Norway,India,"New York, Mexico",6837 Park Blvd,OVBGE,228 Cedar Ln,877 Park Blvd,Antarctica,4be98889-6fb9-44ca-a22f-9bfb48730c82,Statue of Liberty,Asia,2021-04-26 05:37:24,3611 Maple Dr,40,"24.018722, 171.84258",43.206312,"Boston, United Kingdom",Influenza,PA,Houston,"43.883571, -53.878736",America/New_York,Value pricing,97-6432023,WA,35 0 * * 1-5,Q3 2021,OH,"monitoring, cloud",NRT,Netherlands,input -> field_b,North America,Israel,Mr.,-169.522013,7338 Maple Dr,JFK,-13.800444,0634848140381,Africa,MX,Bonjour,JST,"Seattle, South Korea",58156,Big Ben,Mexico,GPL-3.0,South Bay,"Paris, United States",8168 Maple Dr,9942.0,elizabeth.robinson,Atlanta,15 Pine Rd,Antarctica,Sweden,Hamburg,Miami,Critical,ADV-S8IURJWPCJ,JP,IQ7767,Hamburg,Golden Gate Bridge,912.02,West End,"-73.207781, -84.654",{{date}} - {{event}},"35.716254, 60.137837",17069,Israel,example.com,https://example.com/users/3eaeab7b/profile,2548 Main St,SFO,8032 Elm St,Europe/London,SAI,max=9184,NRT,37,71.328834,Seattle,"Austin, Australia",France,GB,EMP-18528,Port of LA,Statue of Liberty,Paris,Eiffel Tower,Big Ben,PA,raw.events -> exports,PST,9736 Pine Rd,24.5095,-64.39457,CET,ORD,CET,GA,"88.837925, -73.737402",08/28,pending,MX,CA,SIN,"35.210229, 43.334149",US,Paris,false,Australia,Canada,tenant-006,Phoenix,EWYH0OCYFXR5DN2CJK92,South Bay,Switzerland,T56142187,2025-02-13 03:42:34,Shanghai,Asia,CET,delete
DE,AB-,Australia,54498,Singapore,NC,Golden Gate Bridge,-46.800711,Singapore,IN,36.287278,1 year,1.2,CET,America/New_York,Norway,Mexico,United Kingdom,"Los Angeles, Netherlands",5266 Elm St,POQIS,7347 Pine Rd,8718 Elm St,Asia,836371a2-3f0c-45b4-bba5-be0dd8b5a141,Big Ben,Asia,2024-01-14 21:52:58,9411 Cedar Ln,94,"10.190813, -19.56036",-88.512241,"London, United States",Tuberculosis,NC,Atlanta,"12.950697, -32.930155",JST,Penetration,28-8337156,CO,57 13 * * 1-5,Q4 2022,NC,"analytics, performance, integration, cloud, monitoring",LHR,Australia,field_a -> target_col,Antarctica,South Korea,Ms.,-64.00208,7520 Oak Ave,ORD,-151.970069,4620841561480,Asia,AU,Hola,PST,"Sydney, Norway",377708,Big Ben,United States,GPL-3.0,Midtown,"Austin, India",5443 Park Blvd,2925.3,david.miller,Miami,7605 Pine Rd,Antarctica,United States,Shanghai,Boston,Info,ADV-3FQS5YCYJT,JP,VS8437,Rotterdam,Eiffel Tower,939.0,South Bay,"-81.50658, -76.425649",{{date}} - {{event}},"-15.999238, -126.864759",18486,Spain,service.cloud,https://example.com/users/3492efb5/profile,392 Oak Ave,LHR,1520 Elm St,PST,KHT,crit=2248,CDG,104,142.930267,New York,"Phoenix, Norway",Germany,MX,EMP-39969,Busan,Eiffel Tower,Austin,Big Ben,Central Park,GA,raw.orders -> reports,PST,4995 Cedar Ln,6057.559,11.797972,JST,SFO,America/New_York,IL,"-5.167683, 58.952811",07/26,inactive,CA,IL,ORD,"-47.000755, -39.662511",BR,Paris,'',United Kingdom,Sweden,tenant-026,Paris,GQEHW4JIW76UIY7CSVJ2,South Bay,Canada,X22056016,2023-03-02T13:03:20Z,Shanghai,Antarctica,JST,delete
