duns,elevationAltitude,field_pty,iata_cd,VEHICLE_IDENTIFICATION_NUMBER,p_miaw,iata_code_data,FINANCIAL_FORECAST,iata_code,weight_mass_126,iataCode,v_weig,dim_investment_account,v_516,IATA_CODE,d_iata,open_source,p_vin,var_iata,src_distance,vehicle_id,raw_iata_code,weight_mass,distance_118,dim_vehicle_identification_number,insuranceClaim,continent_info,weightMass,correlation,WEIGHT_MASS,field_909,measwt,vehicle_identification_nbr,vehicle_identification_number_info,vehicle_identification_number,distance_field,distance,val_275,col_941,PRODUCT_NAME,noise,x_mje,date_time,iata_code_data_2,dim_iata,power,VEHICLE_IDENTIFICATION_NUMBER_2,mbbsj54,IATA_CODE_2,f_first,iata,vin,var_empl,v_weigh,dcj30,mkytfh40,attr_key,hashIdentifier,COLOR,bwr92,schema_table_name,CHECKSUM_HASH,iteration,customer_iata_code,vin_2,lybdy77,measmem,ruleConstraint,iata_cd_2,measdist,iata_code_data_3,weight_mass_134,customer_vehicle_identification_number,PARTITION_KEY,iata_code_2,iataCode_2,range,vehicle_identification_no,var_tf,vehicle_identification_number_data,filePath,fact_distance,IATA_CODE_3,hvko52,distance_raw,weight_mass_field,iata_2,bldtype,vehicle_identification_number_2,airport_code,cusip,v_key,c_649,fact_iata_code,iata_cd_3,distance_2,vehicleIdentificationNumber,p_iata,distance_3,FOOD_INGREDIENT_NAME,VEHICLE_IDENTIFICATION_NUMBER_3,medical_procedure_46,weight_mass_2,DISTANCE,f_enc,valrule,iata_code_3,user_social_media_handle,SOFT_DELETE_FLAG,iataCode_3,artwork_creative_work,comment_note_38,weightMass_2,latitude_info,mraru96,IATA_CODE_4
939944095,4878,92L5SSCRUTAERRDEY,PXE,Q4AQ8ED4XHGU2V4JY,180.04,MXS,Q2 2026: $15M projected,LCR,926.06,GSD,794.65,INV-827438,Dr.,QKK,THA,BSD-3-Clause,36HNFITM3J7LZ0PJ1,DUF,3684.0,0S6RRIWOCXKK4NXHK,DIL,278.78,5038.5,ML1BMV3JCEZK8APT5,CLM-308663,Antarctica,430.77,-0.9171,717.19,ZPR,234.88,9VZK0RPYBYIUZLNPO,4JXBM93C8B7H96LPN,BA8FT5IPNOYI4K5SM,9013.3,7488.5,193.05,5TN47B3PQF5UQ4PKQ,NanoCore SDK,89.7,9526.5,2023-01-02T00:00:00Z,POU,HHH,12857.1,0O7X8UBVS3ZY2Y13R,FAX,LTE,Liam,CMC,AM81QSXIF60Q103HC,EMP-84952,681.61,4562.5,HBU,"scalability, reporting, automation, compliance, data",6f1ef048b4fa91abfe6b47eebec9a56cbf81e06704ea5ced324855308674a3d1,Brown,liam.moore,sales.orders,2a305bc9153a8fa73e4a815598d3a1c1c173f8d2d2de43f2e23ed1ee70a8f6b5,3.7.75,MJS,FI115G2PAQMAEOV9U,0.01,87.4,"status IN ('active','pending')",FQD,1650.0,CSN,702.08,QUJ0WW82X183CM6FR,dt=us-east,TRY,ZUW,3696.4,L5UBWOSSN85AFL8X5,635.3,YBRK0LX2CBAH6MM23,/var/data/batch_288.log,1524.4,OUI,9323.2,6269.0,997.71,HCS,O-,29XWNA18UGRQJE0YD,GHF,1VJP670QN,"monitoring, reporting",2018-03-12,UNA,BXD,1039.8,8IMC6WY2JA6BO0UNK,WGB,7924.5,Tacos,H6O937H0GF1FWS0X9,Colonoscopy,559.42,4946.9,UTF-8,MATCHES '^[A-Z]+',RFK,@emilybrown76,true,FKF,Water Lilies,Needs follow-up next quarter.,818.94,-15.321058,"[22.35, 64.83]",KRT
065292317,4756,M9LR1W70PDOHTEO0W,HYE,JUOAC6AEHIK7HHK1Z,635.62,PLC,Q4 2026: $55M projected,WJL,285.37,PDJ,9.85,INV-316117,Ms.,CLM,RVN,BSD-3-Clause,QSVZYQJKCN18NULKH,IBZ,9922.3,YS3ZJ5APSSK8OYRIB,RXU,24.88,3367.2,CS1RLY4V055K89Z92,CLM-160986,South America,623.93,0.4444,915.93,RRV,876.21,OZYOG5GNYMO78KJY6,VTFGITJ598LT13B2V,8D9MHNF299DKO4MII,3628.9,2396.7,557.23,AZWFIYRH9JCHKUGSQ,NanoCore SDK,83.3,3510.1,2025-10-09T00:00:00Z,FVL,EKZ,164.6,CH3M92DH1AQZ7LHPH,LRZ,GLJ,Lucas,HAK,ZAQMZ378FLFA52CN0,EMP-26709,337.99,9027.2,SCN,"data, compliance",6c643feb248ff743699a443ba08a985e18eb59aee97d13856321246b95e81520,Black,amy.harris,sales.orders,c66ac958e8198f10d5f86dd5dca69e081e505ea5bf6abc9c043bbdf07b0f5abe,2.4.71,QWQ,S9QL5OSJR13KMWQ0Y,9.72,16.0,amount <= 10000,CSP,4872.9,XRB,500.64,T4NOTR99EDHSC3KUJ,region=us-east,AJD,UQD,2874.8,31WK372LJU9K2UCJ7,1526.8,WB201ARS1RJUXBEB0,/var/config/daily_952.xml,6436.3,WEF,8848.0,6467.4,145.57,AVD,O-,54K4ME7LM945ZSKRZ,BYS,FOZFTVH7J,"integration, analytics, automation",2025-07-10,CGC,GLG,862.4,722MCZV42GAF5Q7YX,FHY,6669.2,Pasta,PEFFPL1YVKICURFBU,Physical Exam,191.77,3009.7,UTF-16,BETWEEN 1 AND 100,UHQ,@richardsmith850,false,NHW,Water Lilies,Automated processing complete.,739.01,82.946986,"[1.64, 75.64]",PLB
018982854,2662,XDG8UFGSYVAUU4CI3,LXD,GTCW8GDQXUEHNISVL,975.17,XMJ,Q2 2027: $44M projected,EQT,788.01,UFC,626.89,INV-601915,Mrs.,UHY,OMM,Apache-2.0,N0OTDGK8KHO6JB79A,ARF,674.9,0IFU3P5AKM3FL6HP0,PMS,569.12,3882.9,IG0Y60JBBSXEVH0K9,CLM-264480,Oceania,869.26,-0.5269,169.39,FMS,909.58,41ZQ71IH727NKTKJI,W518F8PA2ZW2DH8I6,JPY8GGSCG8RDKJD76,4713.3,7986.8,718.8,8GYW1HUZNA9OQWQ3J,Widget Pro,16.0,7658.6,2019-06-27T00:00:00Z,HTU,PJL,14832.3,YEMBAQAM3Z17EDTMU,TID,TJN,Oliver,SMV,1194DM2MJ3GA3LA05,EMP-11437,166.77,2044.8,LYK,"integration, data, security",e25c67355fea42cf897ca5f97431c602d79d70d936babd4da374e784a131db77,Brown,anna.miller,sales.orders,bf59bdf8cce6041bd17f3c037d117299b1966b0fd1d584dc2035069ca9f0e12d,2.3.29,SZJ,I4BYMAXQSX4S4R9RJ,9.51,68.3,"status IN ('active','pending')",MSM,6008.6,OAP,289.39,Y5VIWZP73II6J5EKL,region=us-east,NCB,PAC,7091.8,QMG7GRR4CR9DVZBLG,1670.8,2HKWTFFW0Z5XNWR1P,/var/uploads/export_641.xml,6175.8,OAE,3146.7,4150.4,137.75,EQA,B-,N727NUTOJBCAF2FHD,DFF,BJR7XGOCJ,"automation, reporting, integration",2022-05-01,XWP,DQT,1397.7,QTMKZOPNRUEZUXMPQ,QNG,6772.5,Steak,YTJHN8LXP71361MVN,Physical Exam,135.48,5489.1,Latin-1,CHECK (val > 0),MAJ,@emmaharris505,false,FPW,The Scream,Needs follow-up next quarter.,917.36,49.738121,"[33.06, 92.45]",MBC
235387861,254,7KMIPT2S8K906ACZK,XFO,Q73DFF8R4NFQ9M4GE,295.62,MFF,Q1 2024: $89M projected,EKF,377.98,UAU,276.06,INV-621211,Dr.,DZA,RIL,MIT,PBSR5D4B03GMDG6N4,YSD,1693.2,YXRKXD4XPBS29W2I3,INE,153.79,827.0,VDCTGUH4CL8RRL033,CLM-301173,North America,322.16,0.7986,508.16,WOH,918.82,N3AC3E1JCS5YO0CRE,57PFYFH8LSFRI1THJ,456LFL5504EQ7VPYN,3530.3,9191.3,900.05,0T3H1VSE6YYYLP40S,AuditTrail Plus,57.4,3251.6,2018-08-22T00:00:00Z,GAU,VSA,12196.8,RAZQYGYQJWUX6T7SV,EVZ,NMR,Mason,JDO,QKIGQQZEIC6A8D3T6,EMP-19482,510.97,564.2,VMH,"performance, data",60787fc3083d3772cb8293cc7e5e3f3f0756112a48aa54530bde4f897104243d,Gray,emily.williams,public.users,a221cd89070da1627ae3713e1f8f71cd966e873e729e0f5ad8525df4a88e852a,1.11.84,TYB,F6NG01KT7ZSCFDYQF,9.66,43.8,age >= 18,VEO,5805.9,EKO,664.77,GBDGFDI3L8E38B0X5,dt=us-east,HHX,ZBE,8873.0,GKMWJFJ21T79S2MMK,1965.6,WFAER9ZFQEP7VC0RJ,/var/config/export_298.log,8456.1,LRQ,594.7,6822.7,353.44,IKE,B-,D1FS07677HC0YKMRC,UIF,GYRI17QH4,"data, monitoring, scalability",2022-04-21,NCZ,KHO,2836.3,M0WG4F5Y2SCFDS94P,VKQ,6608.8,Sushi,1LBQK0IRLZT5E76E0,ECG,702.22,4333.7,ASCII,UNIQUE,IWW,@patriciawright181,false,UQN,Starry Night,Pending verification.,15.61,10.232215,"[26.19, 96.01]",ELY
329542128,4470,8QBI8XKIK72RHN2W1,JQZ,4V5KASSBW102BQG1H,995.1,XQW,Q2 2027: $70M projected,LRV,83.68,XEC,891.16,INV-115055,Mr.,QAH,NWF,Apache-2.0,7Z1ZW50H36L8J3491,ZNB,132.8,BBA85JGSOFWZHVZFC,CXD,891.78,3971.4,EVXX4QPXDMB9XHTKD,CLM-807754,South America,584.33,0.8147,948.88,DMY,310.31,OMPW8BJJP7CSA32MG,0T6H0YGW28YNPEC9N,M5P547MFE7JZN1TH7,6328.8,1223.9,898.92,O1B715JNZ2KP66LEQ,StreamLine ERP,85.7,4422.1,2023-06-12T00:00:00Z,QWP,PGL,17586.7,P7K5KX3KXXNYJWQ8L,LMT,PTQ,Robert,JUS,AO9E7S334XHBAG5CH,EMP-90540,270.29,5285.6,YXZ,"automation, reporting, security, data",15808885ea04e80654dc542c602d6ab94f61ef024a8b8d9936a795fdce4a8c6d,Black,aiden.williams,hr.employees,b5155f369666728844d8daa3a8a9578aa9b3904a8ee1b52ece1392e768fe0228,4.2.80,NBK,J4PDF1I3KH07PAODL,1.16,22.5,age >= 18,BLP,2999.5,IML,196.6,CCA2OBL3LAGY0UIXW,dt=acme,EOW,NLN,2908.4,F2RWDR70GVB418RWW,687.6,WR2UEV0MVLD4Q7TUZ,/var/tmp/export_793.xml,2301.5,NBN,8572.8,4223.2,815.86,QEC,A+,IY2FEWZZV6NOQSEUV,AZV,3J4KI6440,"reporting, compliance, integration, cloud, automation",2022-12-24,LGA,WHR,7470.0,UGQ8G5609CZLGHYXD,ZNN,6578.1,Salad,0Y4BMNPR9JQ00F20D,Colonoscopy,440.99,7798.8,UTF-16,UNIQUE,CJK,@elizabethlee231,false,FKW,Starry Night,Reviewed and approved.,419.29,-81.236437,"[5.3, 82.38]",USE
375983241,4351,C601FWABMJZHJSD02,WZZ,3WRW2JVU29Q4PVGZJ,890.55,BRY,Q2 2025: $94M projected,DYF,600.79,LBS,247.54,INV-203643,Ms.,VSP,RNL,BSD-3-Clause,EV878VK40L4LJTWNK,LEW,2194.8,FWZ9SXN8Y1KTY2TOI,XYK,873.66,7136.7,UZGQMWGR0VN2CKX2B,CLM-498620,Africa,249.23,0.1062,769.31,DBB,55.61,TPZLX55D9NN39ABCQ,XAVHS5FCJHO117XWD,0JKKCCZ6MPNZWBPZY,6017.2,4337.3,826.14,H45TFV9U27GJA19IT,SmartHub X1,119.3,221.3,2019-04-11T00:00:00Z,CNR,UXC,10694.1,NAM1836VTN6A6IZOP,ZZP,QCT,Sarah,WFS,8T98XH2357E4BAH9B,EMP-85730,627.26,1774.6,SFN,"reporting, integration, data",299b636abb19a0ae1d1c0c022ddc8fc7e2776af66f244db87a4b7ebba2c8c634,Brown,aiden.martinez,hr.employees,c309f42ac40556fddf17d80e75f3098564eb8ec38e5baf0f6c1928b714fdb998,1.9.99,OTI,60JBRE1A3XUZQEWGI,2.27,16.9,NOT NULL,UYJ,3512.0,QPD,846.5,B0RHUAPNL7AMZRFO7,tenant=us-east,AAO,BEI,1895.1,AZ0T3LYDOGWRIWZRY,1881.5,429EO1U1TAVZSRNA9,/var/uploads/daily_949.log,9505.3,HGB,8871.9,5071.8,714.35,KFZ,B-,1UXAVRMWHCX82Y7F8,BYK,E1RDJCJPY,"scalability, data, security, analytics",2023-09-05,RCN,MLX,2426.9,UFLVQRQZGSL772IYI,PWG,2412.4,Pizza,7KG91ZUGWP8KK1URQ,Colonoscopy,263.49,8642.8,Latin-1,MATCHES '^[A-Z]+',KLV,@sophiabrown887,false,VTC,Water Lilies,Automated processing complete.,976.07,-47.719839,"[18.09, 95.02]",GGY
441912472,5154,JUWK3FJYSSANV3GSE,ONB,CE8RSZHTM2SLQTOCH,844.05,XAY,Q3 2025: $38M projected,RRJ,199.01,RKR,442.55,INV-725861,Mr.,NRU,FDP,MIT,5W720GEV6PEN8FSTU,OAT,7499.7,E58GT0KZYS3IKE0NN,WGL,734.27,3276.3,BG4D3FDKYB3RHZYUH,CLM-828776,Africa,897.68,0.278,254.76,PDO,805.93,6UWKEQ93Q0JGRU9JY,WFEGRZIWK4Z15EZC9,SBQD63UZ69D6A896O,2772.8,4611.5,697.83,EVLQ6O3PTXB4CT1T8,CloudGuard,107.6,3629.6,2020-03-02T00:00:00Z,XPC,DJB,42492.1,ARG6YLV7MGESKQ1GW,CQE,KBP,Harper,TVR,EEJTWHLV1GYVR0VXX,EMP-30476,809.99,7753.5,MIL,"monitoring, automation",dd2024107ca732713985b96e28e45009049b58e2528258738c4f995114bdcd01,Green,linda.lewis,hr.employees,2bf6573b52245542626eb502ecf8fe3f34ee8b09fdb8f079b7dd4665b4a96046,2.9.29,IXL,7DDVIRE7J5QAE9X9K,6.28,77.4,age >= 18,RWD,5655.6,AUQ,706.54,KI794ZLA4I223IJ4E,tenant=acme,EIF,OQD,136.3,7RN1HPNRCJ9LF4SQO,496.1,EL7ZF8LTQ7ES1E0NA,/var/tmp/batch_78.yaml,8743.9,SMU,3083.3,5369.6,64.79,GJD,A-,DG3L87VCE7C2OPBAT,KGC,4956T5QYD,"security, monitoring, automation",2021-07-19,TUP,OPO,7763.0,I0WXI6DV8W6V3RQ0D,RIQ,9416.2,Salad,PKWDTM5JII9XULKMZ,ECG,974.21,6009.3,Latin-1,UNIQUE,IOB,@emilydavis83,false,UIO,Starry Night,Updated per client request.,545.61,-83.245348,"[3.16, 81.26]",AWU
292733448,6035,M3H3QJSPQ5JBUKAUT,LJQ,IWX8B9TMUMQ5MGF65,560.4,VGC,Q2 2024: $36M projected,HGI,227.62,WKO,687.29,INV-184971,Dr.,OKY,QNX,CC BY 4.0,1RKINCH6LAYOX2Q4Q,LNF,3660.4,CM3FLKF40OGFXHNY3,UQX,617.02,8723.3,7M0Y8GSBCPT35WFHA,CLM-465738,Asia,391.46,-0.2336,521.61,RUW,394.12,00WR66DYWUC7TIFH5,11FXD8IR6CR1D59SB,57I2JNQUFVUPRVEBH,6040.7,2256.4,609.85,U5EQT77QRI2DGX1HO,AuditTrail Plus,86.0,256.1,2021-11-18T00:00:00Z,TNT,EQS,1284.7,44LZ4IU6R89A61EV9,KAR,LJD,Patricia,QYM,E1OXW22B9XFTYACJK,EMP-17821,392.84,9716.5,CLG,"data, monitoring, performance, integration",eebd408260d1aa19775fa89b69e50652b58700552d19374dbf1366d786549498,Purple,james.anderson,sales.orders,b7ea885feb90a943eddb2bafc0cd6215681d0d179d6e8e80ea29999e03c1fd59,5.9.46,EUU,ALEN2PZ0BDDEMZD72,9.17,89.4,age >= 18,UWR,8383.8,JKE,71.63,2R0JS41N30EHOX5WB,tenant=2024-01,JWM,ULQ,9635.8,5R7H6TNLLPXRWSHGT,244.8,TDY0SGXLTIQ0UBRSL,/var/config/daily_224.csv,4345.9,TSI,8412.0,1490.5,120.06,YVE,O+,3FPBNVY04QNDWFLPD,QBF,ZDDD52TPB,"scalability, security, cloud, data, automation",2026-09-14,XEX,OFI,5353.4,NYO9GZC4D3EYOVXI1,RYF,7791.9,Pasta,Z0H602AZTE8541QCR,Physical Exam,497.22,8519.5,Latin-1,MATCHES '^[A-Z]+',BXR,@patricialewis95,true,UJD,The Persistence of Memory,Flagged for review.,620.27,-15.277741,"[4.57, 81.95]",ILQ
732239847,7158,LUW48WB82OAR11JXC,QMM,0QJ0ORXWIFMJ0RBR9,393.65,LST,Q1 2024: $40M projected,EYE,336.53,AEZ,308.2,INV-788129,Prof.,QDC,KZO,CC BY 4.0,UZBCB9WAHLHUZ7PX1,VFU,4859.3,FMD6DEHE9OOLZLP03,GSB,55.03,3944.3,OMH6WWMO1BZHIA75M,CLM-851984,Africa,48.53,0.4558,198.23,ZSI,533.26,YIY8Y7EKCIPVDUHVL,9RGQI73P4GR7BJLYX,1VHIFOXKUZ96JEY5I,9885.4,4460.7,139.53,JP1EP66J2WGZG47UR,NanoCore SDK,111.3,8468.7,2025-08-25T00:00:00Z,HZA,MSB,18380.5,H4S1DF75LWNWJJSUN,PHF,KTF,Anna,XMB,HFBZPUJU48YVQQFIB,EMP-77747,480.45,4834.0,UKF,"analytics, automation",3a3d70dca0e6f9895a2c849a0204c2963d7198dbe778c6de3c2fe70171e34a63,Black,logan.brown,sales.orders,fa837d8ad5cde864a45649e90cee0c853ead98c74dbbc6ab6a17f833152fa105,1.3.98,TSV,7TKCJCF2E1Z9ECQQ2,1.57,15.4,NOT NULL,MYJ,1944.2,SLB,786.74,FQTOKRZJVQXRPWQ41,dt=2024-01,ITS,RFS,2607.8,CW3E3YJNT6C8423JV,1317.4,84E72B3RDRBIR6HPG,/var/data/batch_236.xml,5049.1,NBK,6723.0,5387.8,723.14,RIH,O-,0G3I96UR990L35NAM,VTX,YYPVVCCV1,"reporting, integration, compliance",2026-02-02,IJW,DJD,2683.7,96ESTUSDN4H2UPR39,GKM,4328.3,Sushi,FNZ7G8BBYAPY5K75H,X-Ray Chest,882.15,4309.0,UTF-16,CHECK (val > 0),JQK,@davidthompson743,false,LUT,Starry Night,Flagged for review.,711.91,29.187049,"[21.8, 91.52]",WGQ
280162361,2359,KJS7HSXU8ZV9PH0O0,PXR,3UPTLA0O4XB33EGT7,604.64,KHE,Q2 2026: $56M projected,MEL,261.9,VRV,564.82,INV-478995,Mrs.,OXG,LLA,GPL-3.0,ZQ5V1E029W0PF7L6E,FZD,409.5,MS57K8BPIXD7C4R8A,KWM,8.37,3854.0,R6SLURF40YZFGA2LV,CLM-913448,Europe,232.05,0.1635,425.5,TMP,270.17,MITGMQOSJ2XZ2ZM0I,RVJECATLWF9BW37V0,JM4MZ9P7O9W1OUFBU,2051.9,9661.6,579.93,7GF9B3V75UM26AUQU,FlexPay Platform,57.8,1743.2,2022-07-07T00:00:00Z,BXY,MQM,354.5,GK0Z11Z0BPG69JSM6,LBM,SNY,Elizabeth,NCR,GWVLFS8U1P720FQMH,EMP-69353,622.55,2396.9,UNZ,"integration, compliance, monitoring, data",c4b7c93d6c570ec19a1af2bcfb2da778a0ec45ad5ef595ea9e01e5858a3edf00,Black,aiden.miller,sales.orders,66d79b6c577b4d82d92771ad02b9a84d2f37b9c25f61fb7c91098751a0ba1bac,2.18.21,ASL,YL08V905J5FAQ319J,0.42,70.0,amount <= 10000,NUP,347.2,ELX,326.11,NRVCW42A579JR0LIB,dt=acme,DXX,LBJ,2737.0,MWCFB11AZYFPUJNE2,446.3,QAT36QMDLY0SJ5Y4R,/var/config/daily_902.xml,9302.2,VEU,3508.3,5200.6,783.87,GAA,O+,Y3H5DCTTWDM38115Z,ARG,NM8VQ41VQ,"integration, automation",2025-02-22,CZA,RXF,5493.8,GA2WQEY1ARQ0WVD4S,MOY,5567.1,Pasta,Z3I2P22WEQT3BZISS,Colonoscopy,271.93,2852.1,UTF-8,MATCHES '^[A-Z]+',OQJ,@liamwright348,true,QZL,Starry Night,Flagged for review.,24.33,42.179181,"[18.11, 72.52]",QJY
559517322,332,M2LZHOZR4RRVBY1OJ,ZBV,7CLJWMZJCLA2NWYYY,925.16,RZP,Q3 2024: $77M projected,GOE,717.14,YGC,248.17,INV-420628,Prof.,YTP,MLS,MIT,LNSFR0D9LOU1UG0XI,QBU,1498.6,N6IZJET78OO1CEDJ0,GCA,800.57,172.8,SMTBOGH21JDLSXRAB,CLM-389651,Antarctica,749.13,0.7954,57.28,ANY,740.14,YKW3TW95F296FCFDD,9V0WIB17QHLPKMRLW,Z4ZCH3V4J8S0O80QY,6664.0,8208.5,210.1,R384UHRXZ0X1LPKX5,NanoCore SDK,17.4,577.2,2026-09-19T00:00:00Z,BBX,KLG,29299.6,M05NRJ9NOLYRMGL7Y,MZJ,FST,Patricia,LJP,3BDF0FLXQV9MYHM7G,EMP-80974,872.72,243.4,MSY,"monitoring, reporting, automation, security",f808e20b6dc43e77460f8f9233c425418c8b46d93f8cf05d97b8bd2babaf5223,Black,john.miller,analytics.events,7ad84215d680875119910226258bd174e4f6a16b580a5b2fa47f7433654b1e45,1.9.98,FTH,M8YMDKU8MRC8O4RUC,5.56,77.8,age >= 18,JGP,3058.8,NBK,453.2,3RRNJ80ACR6Y2YZ32,dt=2024-01,RIC,VRH,793.0,UG5TEXF77EFTQ929A,1518.4,C7MTIUWX966FD2VC9,/var/config/daily_963.xml,5066.0,XWW,7519.4,5591.6,185.56,EDM,A-,UVWVI3KHMSZG22MHY,RGR,E0V34K088,"integration, security, compliance",2026-05-07,NCY,WPD,289.1,3NK2619HHI32ADD9P,QND,3831.9,Pasta,EUKR9BS8HMUSCO7OE,Blood Draw,274.12,4907.0,ASCII,NOT NULL,ESP,@elizabethharris117,false,CHE,The Scream,Flagged for review.,823.55,9.815736,"[23.13, 76.92]",SJC
620814727,6747,OGS901XMZRTFXFO5Z,YCG,S0C21SA4XTI2C5FNN,343.95,QDS,Q4 2026: $82M projected,VSC,153.2,IDL,482.76,INV-931184,Dr.,PPZ,RAM,CC BY 4.0,ZHUOZCHAF14AA2N8C,YWO,7613.4,4Q0Q04OAOMDHJORL3,DND,793.7,5513.2,BD6RGM54I8IKFJEB3,CLM-291493,Europe,889.38,-0.9109,705.07,GPS,356.46,DJ7R1J3T9VXQ6D80K,DHUTNK3FC128C1Q5P,6X7264MD953Y30MQA,5138.7,7287.3,654.53,W8FUGBEAE5GHUMCKD,VaultKeeper,116.6,8224.1,2022-07-31T00:00:00Z,KDV,CGC,11346.7,JXW7NYJCXP855DO8K,TXI,YKV,Noah,VYK,R4IO4Q9A3Q0QIEOK8,EMP-81469,32.52,9648.1,XAZ,"monitoring, performance, reporting, analytics, automation",ffbaac508d001b435b452e51225b73141c4c9d22e965d137c479716d3dc32df7,Orange,mason.jones,analytics.events,8ccc965d902e6b2a0a52dbdfa710fd2801d39e544654333d90919548c2bceb08,0.2.18,QLF,Y8XAUEGEQT6SSZRIM,3.55,12.7,amount <= 10000,ZAK,3118.1,GZB,662.05,NRW9546QCFD356RSO,region=acme,JHG,GLF,2920.9,98YP1MTNIDJUQLL0P,538.1,HVVCO15SXHI1TUBWF,/var/uploads/export_438.log,275.2,HMH,8935.8,9972.6,602.66,CQW,AB-,E4G8HM2S308OTKG9H,DEE,UCQXYMA9A,"compliance, performance",2020-03-18,JBI,YOI,2567.9,P73D6GBU2E2OYOMV0,RLI,5987.1,Tacos,ORJBO2Q17355RTROW,Physical Exam,402.26,3149.6,ISO-8859-1,BETWEEN 1 AND 100,KXT,@lucaswalker411,false,ANE,Starry Night,Flagged for review.,829.55,8.3019,"[26.32, 63.53]",HEA
637922105,4843,UZ27WLNBP79XKPOAM,XII,76Q5OLQXQR6H7K5J1,358.02,KHJ,Q3 2025: $54M projected,RKU,948.08,PNO,739.08,INV-712140,Mrs.,CKN,DVG,BSD-3-Clause,OMSM5QHY29OXII831,IHY,6844.4,UZGDQGO6GR2Z47K9Y,SLA,530.06,5798.6,VDV100TLOVFWPSJXP,CLM-514299,Antarctica,508.52,-0.4641,514.6,PAX,390.33,QQUC4JVXVO21JFZKU,V8XH58HZ9LUYPIFH7,US2FXF8LOJTRCZG3P,9977.7,8949.9,227.39,X2W7H7RJ7B6N440S0,CloudGuard,97.3,6119.6,2020-08-15T00:00:00Z,CEI,NQK,38699.2,XOC7953YPJ7501K06,UYA,UEF,David,XMR,DP3SU7WQJS9PW8YTP,EMP-41025,696.54,2266.4,IJS,"reporting, analytics",77c9cd0ac117d7d8f949f1e581e052ac8da7a5cfc423ff6999ef5ac4535fb758,Brown,noah.lewis,public.users,a66cfd3d54aecbc6278c15ee956b0ad47e400b18c22ebc07844021116a916376,0.1.8,IRU,KRDVQ6X5AIQMATNKC,1.83,71.7,"status IN ('active','pending')",NBO,363.9,NZG,367.3,SCQK9VDQ5G9OYRRDM,region=acme,VKK,RIQ,3514.4,T47ZLR9VDBTTCU4DU,1937.9,0BH2BWHDHYLKHFHSD,/var/logs/export_74.yaml,4367.1,AGN,7231.1,2792.7,765.35,OUR,A-,M35A1ZDUFJO2HP0Y8,ALS,YXNFGVCLG,"automation, scalability, data, security",2024-09-29,EEP,EMK,9930.1,7NBF93V188FMBM740,BYZ,9968.6,Salad,GXI94PACU8SXF943Z,Colonoscopy,315.88,1605.9,ASCII,MATCHES '^[A-Z]+',VDU,@jessicamartin618,false,ZVS,Starry Night,Escalated to management.,966.49,-63.549985,"[3.31, 79.93]",PPN
194510062,1278,Q4SPRB7GFE8J4YMQK,DRT,VKTNYQS7N14BLJWWT,241.92,WIK,Q2 2024: $91M projected,EHB,103.82,SUZ,713.34,INV-954708,Dr.,OBH,YOL,BSD-3-Clause,UB83HKI0JO5TFSN7X,OPR,4448.8,N4MRZPET6HEXQQATJ,EHW,143.09,2788.0,2XH73IWEVT1OAI13E,CLM-330264,Africa,638.46,-0.7106,928.94,ZAB,986.08,0YKYDALFXLSEY3QYO,550DSQLDPTRWPQ01G,9KO8FECNA2QPSK411,3959.8,6170.1,309.44,CVYJWLNU7KRH5WFB5,VaultKeeper,99.0,450.7,2018-01-07T00:00:00Z,SRK,EDU,14577.3,5QNKSP2T5WGY0V0ZM,GQJ,ISB,Jessica,CFK,1ZBZA8M4KZKRANRUP,EMP-86540,852.25,5567.2,MYR,"monitoring, scalability, analytics, security",1bd751b4c9fd4e0931013b87d7146484ccf298201977fc861b1390f801ea451f,Purple,susan.smith,analytics.events,2badcab3c6cd5f074186275e9a6c02b68bbd776a12af305b6a0084e3d329caf8,3.6.98,CNH,L5094OX37UPWUTC8J,3.54,82.4,NOT NULL,BMZ,8802.5,ZGJ,680.62,N5Y6JWNR7CHG5Q7IO,tenant=us-east,HEE,ACL,903.0,JQ1EVYIMF52GT0YM6,415.1,WL5WX3VW5AHRXKQZ8,/var/logs/export_120.log,3313.4,PFL,409.2,1896.1,318.21,VDO,A-,6DDTN9K52OMQQ8FJ7,UIQ,TQA4SYU2W,"scalability, automation, performance",2023-04-24,XVL,GYJ,5448.9,HQTACFK0ELAY5P03W,XFQ,4826.2,Pizza,QM9H1GGR1UX65T4QY,X-Ray Chest,154.2,6029.8,ASCII,MATCHES '^[A-Z]+',ZLX,@masonanderson973,false,FVU,The Scream,Needs follow-up next quarter.,891.62,-63.38267,"[0.11, 72.06]",ZOY
