ordinal_position,bank_identification_number_data,f_bil,region_state_province_14,salary_compensation_v2,dim_cicu,user_revenue_sales,x_878,x_legal,tenantIdentifier,BILLING_ACCOUNT,src_landmark_poi,d_ordi,relationship_type_6,val_ziw,transactionAmount,energy_info,dim_bonu,d_lqxg,field_ban,correlation,dim_igp,d_esy,f_771,BONUS_VARIABLE_PAY,f_iso,price_cost_info,TITLE,revenue_sales_22,EXCHANGE_RATE,src_magnetic_stripe_data,card_last_four_data,val_pric,v_last,src_encoding,paypal_account,leghold,dim_bank_account_number,STOCK_RSU_GRANT,cas,bnk_account_number,meta_orle,encoding_22,fraudscore,stockrsu,deleted_at_22,magnetic_stripe_data_22,cardLastFour,pan,user_mapping_transform,raw_payment_card_number,wrj76,salary_compensation,attr_dec,field_vdx,memory_usage_30,continent,attr_zf,f_yy,f_mok,standard_deviation_data,cd_expiry_date,chemical_id,last4,card_expiry_date_raw,priceCost,measspd,revenue_sales_data,attr_bin,MEDICAL_PROCEDURE,bankIdentificationNumber,vhogjh13,ayrn10,paypalAccount,region_state_province_raw,BANK_IDENTIFICATION_NUMBER,cryptocurrency_address_data,INVESTMENT_ACCOUNT,meta_bonu,fact_quarter,rupee,stock_symbol,f_wbq,latency_response_time_v2,iso_currency_code,billacct,routnum,field_811,cd_verification_value,pese80,bonus,insid,hash,dnmmc93,invest,src_currency_name,v_son,raw_billing_account,fact_record_type_discriminator,commandAction,PAYPAL_ACCOUNT,load_timestamp,globalTradeItemNumber,aiy37,ahu73,kvejmg53,card_verification_value,emailAddress,cardVerificationValue,risklevel,intmemo,fact_stock_rsu_grant,payment,trade_secret,bin,cred_score,revenue_sales,var_kc,stock_rsu_grant_38,paypal,isoCurrencyCode,currency_nm,puf11,ISO_CURRENCY_CODE
826,601186696,BILL-745929,NY,"$178,835",5838.65,"$2,507,006",CHF,HOLD-2026-584,tenant-017,BILL-986334,Eiffel Tower,925,Sibling,386402745,30949.83,86176.9,"$7,486",3752-9665-8161-3170,192221103660,0.0141,0x44da2bdc99c42a22f478c8618fab3c8bdbd9ae4b,"$79,946.31","$35,636","$37,827",CHF,6175.86,Technical Summary 2024,"$6,070,816",32.577,%B8369868616392452^WALKER/LUCAS^2609,5480,7261.18,1269,UTF-16,liam.moore@gmail.com,HOLD-2024-243,0716017063,1075 shares @ $418.37,99300-28-8,3868138232,924,UTF-8,60.7,4431 shares @ $341.11,,%B1229576596624716^BROWN/LOGAN^2704,4007,4873-1542-5431-5911,input -> field_b,3701-5021-8477-6605,117220232,"$57,965",5958.5802,17910.90,59.0,South America,7150,CREATE TABLE t (id INT PRIMARY KEY),59.7,35.9907,11/28,72147-51-8,8511,07/27,1834.39,293.4,"$5,334,794",601145386,ECG,43486,823 shares @ $348.59,US Dollar,amy.walker@outlook.com,IL,378634,0x0a54469a7d018478dfe8cc2dc2859a4f8a314ca8,INV-427058,"$39,825",Q1 2020,Euro,JQ,09/29,2903,CHF,BILL-597188,963319489,BILL-499563,309,Jessica Brown,"$4,121",INS-968100,$2b$12$pJJfF9Oa3mEXG9W9YNYk0RKt0Tlm98fZcSQBgs5whuTfWlVxlzz24,11/28,INV-877064,Japanese Yen,Imagine,BILL-168498,snapshot,docker run,harper.garcia@gmail.com,2026-01-11T17:42:22Z,6748171275806,106,tenant-046,7915,1359,james_garcia81@acme.org,0761,Medium,[INTERNAL] Q1 strategy review pending board approval,3768 shares @ $284.89,"$39,791.34",[CONFIDENTIAL] Formula #476,508535,535,"$5,081,366",34366718,4849 shares @ $116.64,elizabeth.williams@yahoo.com,CNY,Swiss Franc,4859,CHF
3,60110522,BILL-867567,PA,"$106,419",2379.98,"$8,408,299",AUD,HOLD-2020-998,tenant-038,BILL-951465,Golden Gate Bridge,514,Sibling,796058205,34058.10,5351.7,"$39,176",5773-6198-1578-9015,40314281,0.8712,0xa28f3bc9407efda73581d0eafc74edca18fd1a78,"$87,898.35","$12,050","$14,552",JPY,110.61,Executive Summary 2021,"$8,619,589",125.0395,%B4317980149670083^ROBINSON/LINDA^2405,5238,9591.56,6907,Latin-1,patricia.jones@outlook.com,HOLD-2022-478,6717054153,4074 shares @ $143.91,57913-81-2,579475438256,4582,UTF-16,79.9,3924 shares @ $353.78,,%B3550692466606967^WALKER/SOPHIA^2903,7146,6011-2459-1610-9451,source_col -> target_col,XXXX-XXXX-XXXX-1101,352242468,"$170,839",7274.3384,60605.00,53.5,Antarctica,2127,CREATE TABLE t (id INT PRIMARY KEY),55.0,14.2002,01/28,4904-42-9,8272,10/26,9015.17,220.6,"$4,634,538",377828,MRI Brain,465756,2809 shares @ $213.67,US Dollar,john.williams@yahoo.com,IL,3776849,0x3490f3b5d4ac39f3109b1504b35a6eb2a0f794f7,INV-250084,"$41,013",Q1 2021,British Pound,KSXA,10/27,1124,BRL,BILL-830989,475783550,BILL-146928,2379,Michael Anderson,"$13,698",INS-343228,$2b$12$YO5kOJqaynGZM6VpNATQfJKADw9DtPwFHyextrLkmWoNBuJtGK4pk,05/24,INV-551220,Japanese Yen,Stairway to Heaven,BILL-668962,update,POST /api/orders,mason.martinez@outlook.com,2020-01-18T15:28:32Z,7559317164061,937,tenant-013,877,8076,oliviajohnson@acme.org,4081,High,[INTERNAL] Q2 strategy review pending board approval,1268 shares @ $193.23,49696.81,[CONFIDENTIAL] Formula #459,601161960,756,"$8,457,904",12766142,563 shares @ $69.09,emma.king@outlook.com,INR,US Dollar,4834,CAD
749,572758,BILL-118386,NY,"$244,962",5130.36,"$2,332,906",CHF,HOLD-2025-662,tenant-038,BILL-316410,Big Ben,101,Child,731328377,75633.84,14761.4,"$39,181",3756-1374-3300-9943,561136829323,0.2955,0x196823b92756f6fc3e59026aeed7e5520efe8662,"$90,008.94","$11,871","$45,387",GBP,9024.99,Quarterly Report 2022,"$1,778,955",67.3651,%B5490789968400543^ROBINSON/LUCAS^2701,4717,7677.16,1983,ASCII,lucas.lee@yahoo.com,HOLD-2024-462,1849400681,3979 shares @ $234.24,14127-33-7,0526318411,206,ISO-8859-1,71.8,2598 shares @ $385.4,,%B4610245055045364^LEE/SUSAN^2801,5687,3764-3518-5501-1329,source_col -> target_col,XXXX-XXXX-XXXX-3613,340498932,"$241,842",2922.9598,"$15,750.53",88.5,South America,2716,CREATE TABLE t (id INT PRIMARY KEY),98.5,17.2794,07/28,13159-74-2,8227,12/28,1455.92,23.1,"$3,689,445",435845,ECG,592563,4539 shares @ $196.69,British Pound,liam.rodriguez@outlook.com,OH,376339,0x87ee4050efbca40ec8b1282b397b28e95b12593b,INV-666224,"$25,922",Q3 2024,Euro,HVF,01/28,1647,EUR,BILL-453279,956586669,BILL-538487,281,Harper Anderson,"$21,638",INS-843453,$2b$12$d4j7cDnbWXR5cnpuvFrSjhMK5nULIWeMDvC8TaD1ho9aNbQxrhq3l,12/28,INV-430380,British Pound,Imagine,BILL-987699,update,kubectl apply,emma.thompson@outlook.com,2021-08-07T23:26:18Z,8417816070907,170,tenant-004,0302,2119,lucas_clark@example.com,4339,Medium,[INTERNAL] Q2 strategy review pending board approval,4901 shares @ $177.24,80783.36,[CONFIDENTIAL] Formula #816,601178706,770,"$6,391,988",392712300511,369 shares @ $81.65,ethan.lewis@gmail.com,CAD,British Pound,2997,AUD
379,59340,BILL-206330,FL,"$168,413",9435.92,"$5,443,651",JPY,HOLD-2023-731,tenant-026,BILL-838827,Eiffel Tower,752,Peer,435272743,69567.01,95962.1,"$44,492",4119-5385-5752-5514,424817487120,-0.1723,0x33528cb8baf2901713dab8d16dc6808aba607256,"$47,983.09","$2,529","$41,249",BRL,8389.85,Technical Summary 2020,"$2,292,504",127.0504,%B2929693268587238^SMITH/LUCAS^2901,0414,1741.8,1468,UTF-16,oliver.jones@gmail.com,HOLD-2023-740,07761603,1014 shares @ $490.01,20847-29-9,57490127,062,UTF-8,48.4,487 shares @ $418.82,,%B5436345997706505^THOMAS/LUCAS^2705,5592,5581-2148-7663-8904,field_a -> target_col,XXXX-XXXX-XXXX-2178,273090120,"$138,529",4714.9151,26404.10,25.7,South America,7682,CREATE TABLE t (id INT PRIMARY KEY),16.5,47.6045,08/26,4406-11-2,6052,09/25,1120.28,212.1,"$5,239,913",375501,X-Ray Chest,601118874,444 shares @ $406.35,Euro,james.rodriguez@outlook.com,WA,379229,0x50fac2c2b6c39f3c0cb287347d8845037ea5e463,INV-964834,"$28,026",Q4 2020,US Dollar,TNMC,05/24,4160,JPY,BILL-345584,109321457,BILL-964584,703,Patricia W. Brown,"$20,529",INS-350483,$2b$12$evyiAcEa0Nsr2PsY9Frlk1VARsUHo8mkcIpwPwmXVoSoCUzAjUUWy,12/25,INV-192672,US Dollar,Imagine,BILL-923622,delete,npm install,john.lee@outlook.com,2023-06-10T23:52:29Z,7096216587396,102,tenant-021,204,945,susan_thomas@outlook.com,1341,Low,[INTERNAL] Q2 strategy review pending board approval,1603 shares @ $365.8,56045.21,[CONFIDENTIAL] Formula #998,46720,528,"$8,093,936",597828864054,952 shares @ $145.58,mason.garcia@yahoo.com,CAD,Swiss Franc,6090,CAD
263,46548,BILL-451749,OH,"$130,358",4932.9,"$7,306,653",CAD,HOLD-2025-865,tenant-046,BILL-107296,Big Ben,184,Spouse,965454799,"$50,516.32",31619.7,"$40,319",5856-3324-8525-4703,44756785,0.2725,0x00f1de987025ed0b17afc84a97588a28d89f6bf9,"$90,898.55","$6,563","$14,551",BRL,3089.97,Executive Review 2022,"$6,619,741",132.7041,%B7569869901680257^BROWN/DAVID^2501,8603,7514.28,6495,UTF-16,richard.brown@yahoo.com,HOLD-2024-772,708307469416,2544 shares @ $164.45,93741-19-4,94506572,392,UTF-16,62.9,4834 shares @ $292.72,,%B8380606484376557^YOUNG/SARAH^3004,4050,XXXX-XXXX-XXXX-0557,source_col -> field_b,4954-5982-2655-4752,148194981,"$185,828",5399.9454,"$11,992.33",16.6,Antarctica,6892,CREATE TABLE t (id INT PRIMARY KEY),80.8,49.7606,08/25,1702-40-1,6534,06/27,4306.47,263.4,"$5,026,714",371644,Blood Draw,3700135,4411 shares @ $182.51,Swiss Franc,sarah.lee@yahoo.com,NC,601190518,0xb4f8579c807e4ef4095ff9c669fad0aad8db00d1,INV-488366,"$27,888",Q4 2023,Japanese Yen,ICD,05/26,2814,CNY,BILL-234196,514423500,BILL-612099,015,William Lee,"$19,994",INS-601213,$2b$12$NxBhpe4hddggG4BJRbbMSIoXQWPMcWlCwt6uY9QY0lZWMwJRH5Joy,07/30,INV-215456,Euro,Bohemian Rhapsody,BILL-368894,upsert,npm install,emma.rodriguez@yahoo.com,2021-06-25T08:30:39Z,4324174366405,939,tenant-009,0397,2823,olivia_young@outlook.com,217,Low,[INTERNAL] Q2 strategy review pending board approval,4407 shares @ $25.49,90485.97,[CONFIDENTIAL] Formula #857,601162329,504,"$3,789,948",40497050,2740 shares @ $306.85,ethan.garcia@yahoo.com,CAD,Japanese Yen,7003,EUR
170,601134027,BILL-655975,OH,"$52,214",4524.61,"$2,664,517",JPY,HOLD-2026-875,tenant-034,BILL-998942,Eiffel Tower,680,Spouse,594224022,"$14,161.54",69610.2,"$6,268",5390-9937-8276-8828,6927561822,-0.5612,0xd8d58036182f0ca2ea336c0c8ba18a040399bcc8,"$44,387.44","$28,733","$30,688",EUR,952.24,Annual Summary 2020,"$6,807,932",63.3522,%B2639329923510268^HARRIS/JAMES^3007,4530,6886.62,5879,Latin-1,john.robinson@yahoo.com,HOLD-2026-809,105385966137,2858 shares @ $399.47,49944-77-5,87614636,578,UTF-8,50.3,4694 shares @ $259.31,,%B9190333472179302^JACKSON/SARAH^2406,3428,5231-7399-6559-0881,source_col -> output,4882-8390-0888-3647,017638253,"$204,850",1417.3373,90517.26,98.7,Europe,6271,message Msg { string id = 1; },62.6,13.8827,12/27,66687-29-9,3980,06/28,1347.03,200.9,"$9,833,353",379393,X-Ray Chest,50903,3759 shares @ $234.48,British Pound,linda.lee@outlook.com,PA,60115334,0xec14b99715f7dbc06c9f2d14cf2bb5849aac6bd0,INV-163742,"$2,793",Q4 2024,Japanese Yen,NMJ,12/29,3096,AUD,BILL-749042,235927495,BILL-879172,3870,John Jones,"$24,432",INS-217824,$2b$12$Mm2K1CkIuQd5otssyGwkuJCq8372emfZ1yR9Y0v1cnnFGNKkUj42l,04/24,INV-247592,Swiss Franc,Yesterday,BILL-157017,upsert,kubectl apply,mason.davis@gmail.com,2020-11-25T04:10:05Z,8785709195271,306,tenant-040,9761,1571,oliviajackson@gmail.com,8814,Low,[INTERNAL] Q1 strategy review pending board approval,1085 shares @ $390.66,"$93,090.55",[CONFIDENTIAL] Formula #394,477016,474,"$9,842,674",93848892,4021 shares @ $425.07,william.jackson@yahoo.com,CNY,British Pound,9067,BRL
141,60113250,BILL-772799,CO,"$105,774",5329.44,"$6,119,585",USD,HOLD-2024-416,tenant-004,BILL-900576,Statue of Liberty,644,Sibling,698519066,"$68,440.84",4590.8,"$2,084",4729-7678-0875-3363,33453539,-0.7307,0xc55198f2943d52b55d0f69aa402bebb915e86abc,"$97,371.81","$9,639","$39,024",BRL,472.24,Executive Summary 2024,"$9,031,364",120.898,%B4947773866318936^DAVIS/WILLIAM^2602,2257,1334.3,0094,UTF-8,linda.johnson@outlook.com,HOLD-2021-955,68465948,3488 shares @ $23.47,45803-26-1,151507009427,267,ISO-8859-1,90.6,2692 shares @ $462.52,,%B9150103847038200^MARTINEZ/LINDA^2906,6261,4714-2968-9758-4401,source_col -> target_col,XXXX-XXXX-XXXX-5321,580707864,"$226,100",16.3332,"$91,206.26",20.5,Asia,8902,CREATE TABLE t (id INT PRIMARY KEY),74.6,2.1551,08/25,34104-32-1,7116,07/28,1856.0,53.3,"$4,384,086",471181,X-Ray Chest,3712695,435 shares @ $476.92,British Pound,aiden.williams@outlook.com,MA,601123142,0xcb0d56fed2bcfd2a54e0ba33ad6a794750288e6c,INV-474253,"$8,246",Q3 2022,US Dollar,BL,11/30,1658,INR,BILL-790838,619014764,BILL-603883,5938,Emily Jackson,"$12,656",INS-242334,$2b$12$mRaJjzk9jfEqaDcLMXj29f00EDepkqUpTzgMC7D01v57I755M1NLH,04/25,INV-739190,British Pound,Hotel California,BILL-310064,insert,GET /api/users,noah.jones@yahoo.com,2020-04-13 04:15:57,5929382544556,676,tenant-019,272,952,sarah_martinez@outlook.com,5683,Negligible,[INTERNAL] Q3 strategy review pending board approval,2791 shares @ $299.82,69345.89,[CONFIDENTIAL] Formula #797,3726711,764,"$5,253,365",462291091580,1398 shares @ $219.36,elizabeth.smith@outlook.com,CHF,US Dollar,2098,EUR
589,601118913,BILL-473952,MA,"$93,413",2852.65,"$9,188,271",GBP,HOLD-2023-416,tenant-035,BILL-690796,Big Ben,588,Peer,138563531,79622.71,10750.9,"$46,837",XXXX-XXXX-XXXX-3634,83429073,-0.9856,0x74a3add834fdff18a5498c0d371c14f04c8e8d7d,"$90,541.84","$24,856","$42,287",JPY,2866.65,Annual Review 2023,"$7,589,259",126.1821,%B7121911258144174^JOHNSON/MASON^2906,0735,7105.38,6457,UTF-8,elizabeth.white@gmail.com,HOLD-2026-123,25918618,2071 shares @ $35.76,41801-97-8,131680979555,121,UTF-8,93.7,2214 shares @ $232.59,,%B7256452638865053^DAVIS/PATRICIA^3002,1452,XXXX-XXXX-XXXX-4696,field_a -> output,3768-6658-5559-4978,061406083,"$72,884",340.4765,92632.88,92.2,North America,9643,"{""type"": ""object"", ""properties"": {}}",13.9,9.4403,06/26,74018-76-0,3126,03/28,4106.43,161.0,"$9,797,888",496015,ECG,3757849,882 shares @ $48.78,British Pound,patricia.smith@gmail.com,GA,601140887,0x75441ef05b237f01fd934868b14ba2d8fd92dd18,INV-731053,"$6,360",Q3 2025,Euro,NP,02/29,373,JPY,BILL-359709,069546596,BILL-941982,1231,Ethan Jackson,"$5,430",INS-316761,$2b$12$7NiVS95YIIjp3MHd2ZVDKhfqkpjjTPE3N1p57fmIYseCvVh5UugmD,07/24,INV-704270,US Dollar,Bohemian Rhapsody,BILL-742535,upsert,npm install,john.harris@gmail.com,2025-04-10 21:30:44,8576964345833,830,tenant-013,172,1936,patricia_white51@yahoo.com,8838,Low,[INTERNAL] Q1 strategy review pending board approval,4237 shares @ $283.46,25927.97,[CONFIDENTIAL] Formula #571,573158,362,"$7,257,682",49237330,1001 shares @ $371.58,david.garcia@gmail.com,INR,Japanese Yen,7334,JPY
216,601124422,BILL-501203,CO,"$197,416",8504.05,"$4,050,426",AUD,HOLD-2026-353,tenant-016,BILL-176467,Eiffel Tower,831,Parent,612513986,"$51,987.79",21024.9,"$48,621",XXXX-XXXX-XXXX-8655,52963825,0.2802,0xbd724c75cd617e698ae7ebb180d317b14bdc251a,39371.81,"$6,756","$2,379",CNY,696.78,Technical Report 2023,"$3,517,112",1.5969,%B5666369978740013^WALKER/JESSICA^2710,1319,3939.13,4080,Latin-1,oliver.robinson@gmail.com,HOLD-2021-798,1065710048,2000 shares @ $92.3,42311-24-8,1716887965,5986,ISO-8859-1,15.0,2117 shares @ $435.73,,%B8848127820816606^MARTIN/WILLIAM^2408,6671,4097-0234-1635-4393,input -> target_col,3770-2765-3890-3025,676028458,"$208,980",5258.85,81312.13,32.9,North America,8241,message Msg { string id = 1; },96.5,29.809,08/29,75381-93-4,0583,11/26,6663.06,66.8,"$684,610",58820,X-Ray Chest,374649,4295 shares @ $141.43,Euro,harper.king@outlook.com,OH,495773,0x2ba0a83f7168bbd3bba713b74197a7ebbc7e1207,INV-414658,"$19,195",Q1 2023,Japanese Yen,UQ,01/28,2295,USD,BILL-855878,555831444,BILL-565013,5294,Sophia Miller,"$39,567",INS-898901,$2b$12$TQEQ0ujJJaW69ApdedzJcCR5uRmaE8cO5ctrdDrGaWs8hAgR1QTmS,08/27,INV-365238,US Dollar,Hotel California,BILL-527924,upsert,docker run,sophia.davis@gmail.com,2022-07-14T21:34:19Z,4349064067753,497,tenant-024,617,9350,david_young39@outlook.com,403,High,[INTERNAL] Q3 strategy review pending board approval,1346 shares @ $36.72,92061.08,[CONFIDENTIAL] Formula #871,60111323,509,"$2,883,968",9284552425,3132 shares @ $277.05,emily.robinson@gmail.com,CAD,Swiss Franc,6890,USD
602,370530,BILL-248085,WA,"$221,539",4403.64,"$7,607,281",BRL,HOLD-2023-545,tenant-002,BILL-848272,Golden Gate Bridge,840,Child,441727303,57895.18,91293.3,"$49,179",XXXX-XXXX-XXXX-8709,128038746195,-0.1192,0x73420f3e7aab8909861a975d18af1c6c37623e24,"$93,287.62","$2,565","$14,691",CHF,6358.62,Quarterly Summary 2021,"$6,269,170",38.4284,%B6712343146049903^LEWIS/ELIZABETH^2501,6293,6097.37,2826,UTF-8,robert.miller@outlook.com,HOLD-2020-128,8887966854,2927 shares @ $149.29,73733-77-3,739987133995,3001,ASCII,81.4,3189 shares @ $241.28,,%B5302200476895943^HARRIS/SUSAN^2601,2029,5556-7399-3308-5093,source_col -> target_col,3766-4757-9608-9521,432834471,"$161,666",4457.1041,"$17,556.64",68.9,Europe,9763,"{""type"": ""object"", ""properties"": {}}",34.6,25.6028,02/27,67091-33-5,7844,04/25,4914.74,176.8,"$155,650",601142772,Colonoscopy,3703701,3876 shares @ $58.2,British Pound,david.rodriguez@gmail.com,IL,3790237,0xa89669acfafc65c23bf8ea64670a188faf565256,INV-802216,"$29,658",Q3 2026,Euro,AXU,02/27,3785,USD,BILL-259406,638036364,BILL-409865,074,Noah Rodriguez,"$27,099",INS-634069,$2b$12$VXFir9zTT53ZjOSa7QjmmCaC1KykwXAxUYJ3ChQePq8G4LdgNYLgS,02/24,INV-666980,Swiss Franc,Imagine,BILL-100286,insert,kubectl apply,olivia.martinez@outlook.com,2026-11-26 01:40:40,1495889582198,27,tenant-025,1590,481,davidmoore@example.com,566,Negligible,[INTERNAL] Q4 strategy review pending board approval,3689 shares @ $329.58,77481.55,[CONFIDENTIAL] Formula #654,523982,820,"$9,740,865",84250458,3140 shares @ $83.32,mary.king@yahoo.com,CNY,Swiss Franc,2735,AUD
109,495923,BILL-304843,IL,"$117,299",4356.36,"$5,828,603",USD,HOLD-2020-918,tenant-017,BILL-428171,Golden Gate Bridge,87,Manager,275858811,"$56,094.80",82668.8,"$30,286",4340-6262-9802-8325,743720192556,0.1436,0x94cc590c60aff2aa166bb4997ae621a38885939b,63160.52,"$9,984","$1,999",JPY,3458.09,Annual Analysis 2020,"$6,373,274",138.9582,%B4284058143697234^MILLER/WILLIAM^2604,2388,1698.9,1502,ASCII,william.robinson@gmail.com,HOLD-2024-342,399368437556,4797 shares @ $202.44,96526-19-1,56224105,526,UTF-8,69.5,408 shares @ $125.33,,%B6782957362246190^JACKSON/WILLIAM^2701,4470,3704-5561-3769-1778,input -> field_b,4429-6782-1177-1116,634779093,"$68,736",8321.2394,27595.05,36.7,Africa,1554,"{""type"": ""object"", ""properties"": {}}",27.5,8.1088,05/24,71722-78-0,2235,06/25,3468.47,81.8,"$1,569,530",3709941,X-Ray Chest,46478,906 shares @ $24.45,Japanese Yen,mason.jackson@yahoo.com,PA,465064,0xf6a58e1046c296fa0a11a76ea9339413e0666d4f,INV-938076,"$3,178",Q2 2025,British Pound,TTYT,02/28,2501,EUR,BILL-848694,056166257,BILL-500680,9141,Emily Martinez,"$35,151",INS-737496,$2b$12$VlVcuhCRKFwoYtz5QhDI2xjJ4QdZ0wTb0FYc7koAq4XyKjQHtFBDa,04/28,INV-207136,Japanese Yen,Hotel California,BILL-960018,delete,GET /api/users,noah.lee@outlook.com,2023-07-14T08:41:56Z,1034907274609,726,tenant-046,211,9028,robert_clark53@company.com,035,Critical,[INTERNAL] Q1 strategy review pending board approval,4753 shares @ $417.19,34756.37,[CONFIDENTIAL] Formula #308,601172532,344,"$2,427,682",05349098,3251 shares @ $102.31,david.clark@yahoo.com,EUR,US Dollar,5147,CHF
247,3754268,BILL-506119,WA,"$105,538",7237.35,"$7,786,199",JPY,HOLD-2022-938,tenant-002,BILL-771202,Statue of Liberty,522,Manager,025807838,"$14,877.42",4998.3,"$17,997",3751-7706-6004-1039,5595607558,0.3304,0x9914abe24cd1ff9c51d9b1326a861f84e69fd894,"$21,836.69","$2,626","$44,158",CNY,2761.62,Technical Analysis 2023,"$9,626,788",106.2361,%B7540824541979260^MOORE/DAVID^2403,9497,897.05,8383,ISO-8859-1,liam.lee@gmail.com,HOLD-2025-722,8036645603,1353 shares @ $491.28,4307-47-6,68849804,6724,Latin-1,50.1,3145 shares @ $153.27,2022-05-13T17:18:39Z,%B7989229443415964^SMITH/ELIZABETH^2805,7134,4489-9674-3116-3954,input -> target_col,6011-5861-3181-0456,907856997,"$173,583",7895.1173,"$64,904.90",89.9,Antarctica,2317,CREATE TABLE t (id INT PRIMARY KEY),17.5,41.7921,10/25,54013-71-3,3677,03/25,1622.4,26.0,"$6,905,637",45459,ECG,481353,2361 shares @ $250.04,US Dollar,mason.harris@gmail.com,CO,601124208,0x2d4992d9eaf3ad64bf24ca045a07fb197d851857,INV-380803,"$5,103",Q3 2025,Euro,OH,04/27,395,BRL,BILL-606852,342531093,BILL-184129,5660,Emma Smith,"$28,992",INS-381166,$2b$12$vrMIxF5nvk66RfWsTYscczPzHX9owfiFr5n0nFbGKSYmTFe1JiNpC,02/26,INV-477646,US Dollar,Bohemian Rhapsody,BILL-475285,delete,kubectl apply,ethan.thompson@yahoo.com,2018-01-13 01:11:28,9977174134530,290,tenant-044,275,6711,robertlee44@acme.org,774,Critical,[INTERNAL] Q4 strategy review pending board approval,433 shares @ $136.27,30926.98,[CONFIDENTIAL] Formula #937,447929,666,"$2,088,964",30247877,969 shares @ $124.67,anna.thompson@outlook.com,BRL,Japanese Yen,0024,GBP
156,601142238,BILL-548509,MA,"$134,876",8765.37,"$285,239",JPY,HOLD-2021-296,tenant-024,BILL-290944,Central Park,735,Parent,193549312,56130.40,64999.2,"$6,763",6011-2995-8132-3692,952228838790,0.6875,0x07f9477a297ee38dc4754606ee1cf1032cb3a166,16215.58,"$35,095","$14,685",EUR,7558.51,Annual Review 2022,"$5,291,001",113.2804,%B9644716501767371^MARTIN/SUSAN^3007,2965,2345.76,8440,UTF-16,emily.garcia@gmail.com,HOLD-2023-655,4277613565,4899 shares @ $216.01,3454-86-0,52152337,930,UTF-8,33.4,2659 shares @ $165.66,,%B2513599297745477^LEWIS/JESSICA^2810,1290,3775-8453-4490-7698,field_a -> target_col,XXXX-XXXX-XXXX-0451,208555177,"$134,516",9847.5917,71031.63,51.9,Africa,0156,message Msg { string id = 1; },93.2,14.3183,06/28,77-62-3,7379,12/25,8382.45,243.5,"$242,853",47145,MRI Brain,3733337,1590 shares @ $336.42,Japanese Yen,logan.martinez@outlook.com,GA,372620,0x81d5bec44fb4d95e0fd2412afdb88195be68750d,INV-908396,"$40,279",Q3 2023,US Dollar,DRDJ,10/26,3879,AUD,BILL-897387,991134860,BILL-542086,108,Olivia Miller,"$49,631",INS-800298,$2b$12$6115hnewaOUqRm1kwiAnV8jGvYzDlqVfyUXgDKx6PoLuAWUgmkdBh,07/30,INV-514999,Swiss Franc,Hotel California,BILL-714043,insert,docker run,amy.moore@outlook.com,2023-04-06T10:24:47Z,7550556183553,290,tenant-026,4598,186,sarahrodriguez25@company.com,237,Low,[INTERNAL] Q4 strategy review pending board approval,3681 shares @ $201.94,86194.95,[CONFIDENTIAL] Formula #926,3738981,620,"$3,084,115",1405876785,4479 shares @ $130.34,amy.wright@gmail.com,JPY,Euro,8148,INR
703,435227,BILL-538966,CO,"$144,787",3571.47,"$9,857,595",CHF,HOLD-2020-318,tenant-001,BILL-800807,Eiffel Tower,793,Sibling,400023800,64918.88,49568.6,"$24,834",XXXX-XXXX-XXXX-9452,602450013295,0.0077,0x42395dd7aece8b7b17acf4340252554390ba7c04,"$70,322.64","$8,727","$27,665",AUD,6072.12,Technical Review 2025,"$4,357,918",51.9796,%B1796011894339312^WALKER/DAVID^2804,4810,6107.32,1694,Latin-1,michael.williams@gmail.com,HOLD-2020-929,21078174,4897 shares @ $338.83,77028-36-6,4438861278,032,Latin-1,35.1,1177 shares @ $196.7,,%B3818908997294537^WRIGHT/AIDEN^2804,6309,XXXX-XXXX-XXXX-4342,input -> target_col,3758-3285-0724-8190,061950532,"$52,242",2489.6384,"$65,436.32",15.5,Oceania,3246,"{""type"": ""object"", ""properties"": {}}",89.4,10.5848,09/29,775-83-2,7303,06/29,5581.74,165.1,"$4,174,268",601143930,Physical Exam,60110198,939 shares @ $140.03,Swiss Franc,sophia.jones@outlook.com,FL,578706,0xae00d8c6f021c1f4bb678c6533415f989eec1c51,INV-176874,"$30,359",Q3 2024,US Dollar,CH,05/25,1453,JPY,BILL-921049,299151898,BILL-806285,7975,Aiden Taylor,"$5,945",INS-663067,$2b$12$KBeOgBErYDb5C2mzU9C023hB40iyOxK1RaMYMNmIgwFI9T5Iuyaow,10/25,INV-681274,US Dollar,Stairway to Heaven,BILL-481734,delete,POST /api/orders,mary.davis@gmail.com,2021-04-06T08:43:10Z,4086883766112,646,tenant-045,0908,465,sophia.jackson@yahoo.com,721,Low,[INTERNAL] Q2 strategy review pending board approval,3634 shares @ $392.49,"$9,550.58",[CONFIDENTIAL] Formula #570,497478,392,"$8,465,462",61463564,1491 shares @ $177.11,robert.jones@gmail.com,CHF,US Dollar,5665,AUD
